State,Total Students,Number_Male,Percent_Male,Number_Female,Percent_Female,Number_American Indian or Alaska Native,"Percent_American Indian or
Alaska Native",Number_Asian,Percent_Asian,Number_Hispanic or Latino of any race,Percent_Hispanic or Latino of any race,Number_Black or African American,Percent_Black or African American,Number_White,Percent_White,Number_Native Hawaiian or Other Pacific Islander,Percent_Native Hawaiian or Other Pacific Islander,Number_Two or more races,Percent_Two or more races,Number_Students With Disabilities Served Under IDEA,Percent_Students With Disabilities Served Under IDEA,Number_Students With Disabilities Served Only Under Section 504,Percent_Students With Disabilities Served Only Under Section 504,Number_English Language Learners,Percent_English Language Learners,Number of Schools,Percent of Schools Reporting,Grade,Academic Year
Indiana,255.00,190.00,,65.00,0.25,0.00,0.00,2.00,0.80,24.00,9.40,65.00,25.50,153.00,60.00,0.00,0.00,11.00,4.30,70.00,27.50,5.00,2.00,18.00,7.10,141.00,100.00,6,2013-2014
Iowa,10.00,2.00,,8.00,0.80,0.00,0.00,0.00,0.00,2.00,20.00,0.00,0.00,8.00,80.00,0.00,0.00,0.00,0.00,2.00,20.00,0.00,0.00,0.00,0.00,10.00,100.00,6,2013-2014
Kansas,36.00,23.00,,13.00,0.36,0.00,0.00,2.00,5.60,13.00,36.10,15.00,41.70,6.00,16.70,0.00,0.00,0.00,0.00,9.00,25.00,0.00,0.00,7.00,19.40,15.00,100.00,6,2013-2014
Kentucky,265.00,195.00,,70.00,0.26,2.00,0.80,0.00,0.00,8.00,3.00,80.00,30.20,167.00,63.00,0.00,0.00,8.00,3.00,26.00,9.80,1.00,0.40,4.00,1.50,114.00,100.00,6,2013-2014
Louisiana,"1,476.00","1,022.00",,454.00,0.31,5.00,0.30,11.00,0.70,48.00,3.30,842.00,57.00,554.00,37.50,1.00,0.10,14.00,0.90,156.00,10.60,244.00,16.50,28.00,1.90,293.00,100.00,6,2013-2014
Maine,25.00,19.00,,6.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00,92.00,0.00,0.00,2.00,8.00,15.00,60.00,0.00,0.00,3.00,12.00,19.00,100.00,6,2013-2014
Maryland,786.00,510.00,,276.00,0.35,7.00,0.90,6.00,0.80,40.00,5.10,595.00,75.70,119.00,15.10,1.00,0.10,18.00,2.30,129.00,16.40,61.00,7.80,15.00,1.90,161.00,100.00,6,2013-2014
Massachusetts,473.00,294.00,,179.00,0.38,0.00,0.00,12.00,2.50,145.00,30.70,126.00,26.60,174.00,36.80,1.00,0.20,15.00,3.20,122.00,25.80,20.00,4.20,57.00,12.10,126.00,100.00,6,2013-2014
Michigan,541.00,356.00,,185.00,0.34,8.00,1.50,4.00,0.70,52.00,9.60,241.00,44.50,224.00,41.40,0.00,0.00,12.00,2.20,87.00,16.10,15.00,2.80,30.00,5.50,183.00,100.00,6,2013-2014
Minnesota,299.00,151.00,,148.00,0.49,2.00,0.70,13.00,4.30,21.00,7.00,62.00,20.70,194.00,64.90,4.00,1.30,3.00,1.00,34.00,11.40,0.00,0.00,20.00,6.70,23.00,100.00,6,2013-2014
Mississippi,"1,162.00",786.00,,376.00,0.32,7.00,0.60,6.00,0.50,23.00,2.00,736.00,63.30,388.00,33.40,2.00,0.20,0.00,0.00,68.00,5.90,1.00,0.10,14.00,1.20,194.00,100.00,6,2013-2014
Missouri,114.00,82.00,,32.00,0.28,0.00,0.00,2.00,1.80,6.00,5.30,44.00,38.60,60.00,52.60,0.00,0.00,2.00,1.80,15.00,13.20,3.00,2.60,6.00,5.30,65.00,100.00,6,2013-2014
Montana,22.00,8.00,,14.00,0.64,2.00,9.10,0.00,0.00,2.00,9.10,2.00,9.10,16.00,72.70,0.00,0.00,0.00,0.00,3.00,13.60,1.00,4.50,0.00,0.00,18.00,100.00,6,2013-2014
Nebraska,10.00,6.00,,4.00,0.40,1.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,90.00,0.00,0.00,0.00,0.00,6.00,60.00,0.00,0.00,0.00,0.00,10.00,100.00,6,2013-2014
Nevada,363.00,265.00,,98.00,0.27,5.00,1.40,7.00,1.90,170.00,46.80,91.00,25.10,68.00,18.70,7.00,1.90,15.00,4.10,42.00,11.60,16.00,4.40,100.00,27.50,69.00,100.00,6,2013-2014
New Hampshire,65.00,44.00,,21.00,0.32,0.00,0.00,1.00,1.50,10.00,15.40,5.00,7.70,43.00,66.20,0.00,0.00,6.00,9.20,18.00,27.70,5.00,7.70,13.00,20.00,15.00,100.00,6,2013-2014
New Jersey,750.00,490.00,,260.00,0.35,1.00,0.10,14.00,1.90,365.00,48.70,268.00,35.70,96.00,12.80,0.00,0.00,6.00,0.80,93.00,12.40,19.00,2.50,76.00,10.10,206.00,100.00,6,2013-2014
New Mexico,72.00,49.00,,23.00,0.32,21.00,29.20,0.00,0.00,32.00,44.40,2.00,2.80,16.00,22.20,0.00,0.00,1.00,1.40,12.00,16.70,1.00,1.40,8.00,11.10,43.00,100.00,6,2013-2014
New York,"1,468.00",945.00,,523.00,0.36,8.00,0.50,32.00,2.20,533.00,36.30,624.00,42.50,259.00,17.60,4.00,0.30,8.00,0.50,284.00,19.30,42.00,2.90,181.00,12.30,491.00,100.00,6,2013-2014
North Carolina,"1,060.00",747.00,,313.00,0.30,11.00,1.00,9.00,0.80,133.00,12.50,519.00,49.00,346.00,32.60,1.00,0.10,41.00,3.90,215.00,20.30,36.00,3.40,63.00,5.90,298.00,100.00,6,2013-2014
North Dakota,24.00,10.00,,14.00,0.58,9.00,37.50,0.00,0.00,2.00,8.30,2.00,8.30,11.00,45.80,0.00,0.00,0.00,0.00,9.00,37.50,0.00,0.00,4.00,16.70,11.00,100.00,6,2013-2014
Ohio,755.00,462.00,,293.00,0.39,2.00,0.30,5.00,0.70,31.00,4.10,431.00,57.10,247.00,32.70,0.00,0.00,39.00,5.20,168.00,22.30,11.00,1.50,15.00,2.00,202.00,100.00,6,2013-2014
Oklahoma,259.00,182.00,,77.00,0.30,30.00,11.60,6.00,2.30,40.00,15.40,41.00,15.80,133.00,51.40,0.00,0.00,9.00,3.50,36.00,13.90,3.00,1.20,20.00,7.70,156.00,100.00,6,2013-2014
Oregon,33.00,23.00,,10.00,0.30,3.00,9.10,0.00,0.00,4.00,12.10,0.00,0.00,23.00,69.70,0.00,0.00,3.00,9.10,10.00,30.30,3.00,9.10,0.00,0.00,27.00,100.00,6,2013-2014
Pennsylvania,566.00,378.00,,188.00,0.33,3.00,0.50,7.00,1.20,92.00,16.30,199.00,35.20,257.00,45.40,0.00,0.00,8.00,1.40,128.00,22.60,20.00,3.50,26.00,4.60,243.00,100.00,6,2013-2014
Rhode Island,59.00,39.00,,20.00,0.34,0.00,0.00,1.00,1.70,14.00,23.70,7.00,11.90,34.00,57.60,0.00,0.00,3.00,5.10,15.00,25.40,0.00,0.00,3.00,5.10,15.00,100.00,6,2013-2014
South Carolina,536.00,364.00,,172.00,0.32,4.00,0.70,2.00,0.40,13.00,2.40,288.00,53.70,213.00,39.70,1.00,0.20,15.00,2.80,89.00,16.60,10.00,1.90,10.00,1.90,155.00,100.00,6,2013-2014
South Dakota,17.00,10.00,,7.00,0.41,8.00,47.10,0.00,0.00,1.00,5.90,0.00,0.00,8.00,47.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,100.00,6,2013-2014
Tennessee,"1,111.00",747.00,,364.00,0.33,5.00,0.50,4.00,0.40,103.00,9.30,744.00,67.00,249.00,22.40,0.00,0.00,6.00,0.50,117.00,10.50,22.00,2.00,30.00,2.70,172.00,99.40,6,2013-2014
Texas,"2,684.00","1,849.00",,835.00,0.31,6.00,0.20,27.00,1.00,"1,596.00",59.50,563.00,21.00,447.00,16.70,0.00,0.00,45.00,1.70,292.00,10.90,210.00,7.80,541.00,20.20,"1,023.00",100.00,6,2013-2014
Utah,19.00,13.00,,6.00,0.32,2.00,10.50,0.00,0.00,4.00,21.10,2.00,10.50,9.00,47.40,0.00,0.00,2.00,10.50,5.00,26.30,0.00,0.00,2.00,10.50,10.00,100.00,6,2013-2014
Vermont,17.00,12.00,,5.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,100.00,0.00,0.00,0.00,0.00,8.00,47.10,0.00,0.00,0.00,0.00,12.00,100.00,6,2013-2014
Virginia,743.00,539.00,,204.00,0.27,1.00,0.10,12.00,1.60,70.00,9.40,428.00,57.60,204.00,27.50,0.00,0.00,28.00,3.80,166.00,22.30,26.00,3.50,34.00,4.60,153.00,100.00,6,2013-2014
Washington,106.00,70.00,,36.00,0.34,7.00,6.60,3.00,2.80,31.00,29.20,8.00,7.50,48.00,45.30,2.00,1.90,7.00,6.60,24.00,22.60,7.00,6.60,8.00,7.50,57.00,100.00,6,2013-2014
West Virginia,143.00,90.00,,53.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,18.00,12.60,123.00,86.00,0.00,0.00,2.00,1.40,13.00,9.10,7.00,4.90,2.00,1.40,59.00,100.00,6,2013-2014
Wisconsin,88.00,51.00,,37.00,0.42,3.00,3.40,3.00,3.40,12.00,13.60,37.00,42.00,30.00,34.10,1.00,1.10,2.00,2.30,18.00,20.50,0.00,0.00,8.00,9.10,54.00,100.00,6,2013-2014
Wyoming,8.00,8.00,,0.00,0.00,1.00,12.50,0.00,0.00,2.00,25.00,0.00,0.00,5.00,62.50,0.00,0.00,0.00,0.00,5.00,62.50,0.00,0.00,1.00,12.50,5.00,100.00,6,2013-2014
United States,"33,396.00","22,279.00",,"11,117.00",0.33,371.00,1.10,416.00,1.20,"7,284.00",21.80,"13,528.00",40.50,"10,723.00",32.10,298.00,0.90,776.00,2.30,"4,836.00",14.50,"1,370.00",4.10,"2,761.00",8.30,"7,328.00",100.00,7,2013-2014
Alabama,"1,472.00","1,017.00",,455.00,0.31,6.00,0.40,1.00,0.10,43.00,2.90,727.00,49.40,680.00,46.20,0.00,0.00,14.00,1.00,122.00,8.30,9.00,0.60,27.00,1.80,246.00,100.00,7,2013-2014
Alaska,34.00,22.00,,12.00,0.35,21.00,61.80,0.00,0.00,2.00,5.90,2.00,5.90,7.00,20.60,0.00,0.00,2.00,5.90,5.00,14.70,0.00,0.00,11.00,32.40,45.00,100.00,7,2013-2014
Arizona,436.00,300.00,,136.00,0.31,36.00,8.30,8.00,1.80,180.00,41.30,19.00,4.40,181.00,41.50,3.00,0.70,9.00,2.10,31.00,7.10,23.00,5.30,22.00,5.00,137.00,100.00,7,2013-2014
Arkansas,208.00,141.00,,67.00,0.32,1.00,0.50,0.00,0.00,10.00,4.80,101.00,48.60,89.00,42.80,1.00,0.50,6.00,2.90,19.00,9.10,8.00,3.80,5.00,2.40,77.00,100.00,7,2013-2014
California,308.00,213.00,,95.00,0.31,8.00,2.60,16.00,5.20,168.00,54.50,52.00,16.90,54.00,17.50,5.00,1.60,5.00,1.60,35.00,11.40,11.00,3.60,77.00,25.00,180.00,100.00,7,2013-2014
Colorado,220.00,145.00,,75.00,0.34,1.00,0.50,3.00,1.40,129.00,58.60,12.00,5.50,66.00,30.00,2.00,0.90,7.00,3.20,34.00,15.50,4.00,1.80,74.00,33.60,99.00,100.00,7,2013-2014
Connecticut,181.00,124.00,,57.00,0.31,1.00,0.60,4.00,2.20,58.00,32.00,78.00,43.10,36.00,19.90,0.00,0.00,4.00,2.20,25.00,13.80,14.00,7.70,14.00,7.70,59.00,100.00,7,2013-2014
Delaware,134.00,92.00,,42.00,0.31,0.00,0.00,0.00,0.00,20.00,14.90,73.00,54.50,41.00,30.60,0.00,0.00,0.00,0.00,25.00,18.70,8.00,6.00,3.00,2.20,26.00,100.00,7,2013-2014
District of Columbia,69.00,41.00,,28.00,0.41,1.00,1.40,0.00,0.00,4.00,5.80,64.00,92.80,0.00,0.00,0.00,0.00,0.00,0.00,12.00,17.40,2.00,2.90,4.00,5.80,22.00,100.00,7,2013-2014
Florida,"3,757.00","2,664.00",,"1,093.00",0.29,10.00,0.30,19.00,0.50,"1,023.00",27.20,"1,318.00",35.10,"1,256.00",33.40,9.00,0.20,122.00,3.20,851.00,22.70,286.00,7.60,333.00,8.90,488.00,100.00,7,2013-2014
Georgia,"3,264.00","1,954.00",,"1,310.00",0.40,4.00,0.10,69.00,2.10,480.00,14.70,"2,061.00",63.10,581.00,17.80,4.00,0.10,65.00,2.00,508.00,15.60,80.00,2.50,305.00,9.30,333.00,100.00,7,2013-2014
Hawaii,408.00,268.00,,140.00,0.34,2.00,0.50,89.00,21.80,18.00,4.40,8.00,2.00,32.00,7.80,234.00,57.40,25.00,6.10,32.00,7.80,8.00,2.00,82.00,20.10,50.00,100.00,7,2013-2014
Idaho,116.00,87.00,,29.00,0.25,5.00,4.30,2.00,1.70,30.00,25.90,2.00,1.70,77.00,66.40,0.00,0.00,0.00,0.00,7.00,6.00,2.00,1.70,9.00,7.80,45.00,100.00,7,2013-2014
Illinois,585.00,386.00,,199.00,0.34,2.00,0.30,3.00,0.50,93.00,15.90,208.00,35.60,251.00,42.90,0.00,0.00,28.00,4.80,78.00,13.30,13.00,2.20,29.00,5.00,218.00,100.00,7,2013-2014
Indiana,198.00,143.00,,55.00,0.28,0.00,0.00,2.00,1.00,9.00,4.50,50.00,25.30,122.00,61.60,0.00,0.00,15.00,7.60,41.00,20.70,5.00,2.50,9.00,4.50,87.00,100.00,7,2013-2014
Iowa,24.00,19.00,,5.00,0.21,2.00,8.30,2.00,8.30,2.00,8.30,2.00,8.30,16.00,66.70,0.00,0.00,0.00,0.00,5.00,20.80,0.00,0.00,2.00,8.30,20.00,100.00,7,2013-2014
Kansas,44.00,30.00,,14.00,0.32,0.00,0.00,2.00,4.50,16.00,36.40,8.00,18.20,13.00,29.50,0.00,0.00,5.00,11.40,11.00,25.00,0.00,0.00,8.00,18.20,24.00,100.00,7,2013-2014
Kentucky,255.00,195.00,,60.00,0.24,0.00,0.00,0.00,0.00,7.00,2.70,46.00,18.00,195.00,76.50,0.00,0.00,7.00,2.70,19.00,7.50,2.00,0.80,5.00,2.00,108.00,100.00,7,2013-2014
Louisiana,"1,981.00","1,320.00",,661.00,0.33,10.00,0.50,8.00,0.40,70.00,3.50,"1,040.00",52.50,830.00,41.90,0.00,0.00,23.00,1.20,223.00,11.30,216.00,10.90,33.00,1.70,284.00,100.00,7,2013-2014
Maine,46.00,24.00,,22.00,0.48,2.00,4.30,0.00,0.00,2.00,4.30,2.00,4.30,38.00,82.60,0.00,0.00,2.00,4.30,9.00,19.60,3.00,6.50,2.00,4.30,19.00,100.00,7,2013-2014
Maryland,"1,164.00",787.00,,377.00,0.32,4.00,0.30,8.00,0.70,93.00,8.00,823.00,70.70,211.00,18.10,2.00,0.20,23.00,2.00,211.00,18.10,90.00,7.70,15.00,1.30,176.00,100.00,7,2013-2014
Massachusetts,553.00,378.00,,175.00,0.32,0.00,0.00,7.00,1.30,184.00,33.30,111.00,20.10,229.00,41.40,2.00,0.40,20.00,3.60,164.00,29.70,29.00,5.20,83.00,15.00,139.00,100.00,7,2013-2014
Michigan,736.00,470.00,,266.00,0.36,3.00,0.40,2.00,0.30,53.00,7.20,369.00,50.10,289.00,39.30,0.00,0.00,20.00,2.70,113.00,15.40,12.00,1.60,26.00,3.50,212.00,100.00,7,2013-2014
Minnesota,412.00,202.00,,210.00,0.51,17.00,4.10,22.00,5.30,36.00,8.70,69.00,16.70,261.00,63.30,1.00,0.20,6.00,1.50,55.00,13.30,3.00,0.70,27.00,6.60,42.00,100.00,7,2013-2014
Mississippi,"1,753.00","1,253.00",,500.00,0.29,2.00,0.10,4.00,0.20,50.00,2.90,"1,076.00",61.40,622.00,35.50,0.00,0.00,0.00,0.00,117.00,6.70,5.00,0.30,21.00,1.20,210.00,100.00,7,2013-2014
Missouri,379.00,268.00,,111.00,0.29,2.00,0.50,3.00,0.80,43.00,11.30,154.00,40.60,164.00,43.30,2.00,0.50,11.00,2.90,38.00,10.00,3.00,0.80,31.00,8.20,100.00,100.00,7,2013-2014
Montana,19.00,12.00,,7.00,0.37,10.00,52.60,1.00,5.30,0.00,0.00,0.00,0.00,8.00,42.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,31.60,14.00,100.00,7,2013-2014
Nebraska,33.00,28.00,,5.00,0.15,2.00,6.10,2.00,6.10,6.00,18.20,0.00,0.00,21.00,63.60,0.00,0.00,2.00,6.10,3.00,9.10,2.00,6.10,3.00,9.10,21.00,100.00,7,2013-2014
Nevada,522.00,358.00,,164.00,0.31,11.00,2.10,8.00,1.50,257.00,49.20,107.00,20.50,110.00,21.10,8.00,1.50,21.00,4.00,61.00,11.70,21.00,4.00,119.00,22.80,76.00,100.00,7,2013-2014
New Hampshire,98.00,59.00,,39.00,0.40,2.00,2.00,0.00,0.00,10.00,10.20,10.00,10.20,72.00,73.50,0.00,0.00,4.00,4.10,19.00,19.40,4.00,4.10,8.00,8.20,22.00,100.00,7,2013-2014
New Jersey,819.00,520.00,,299.00,0.37,0.00,0.00,9.00,1.10,386.00,47.10,278.00,33.90,139.00,17.00,1.00,0.10,6.00,0.70,97.00,11.80,17.00,2.10,77.00,9.40,217.00,100.00,7,2013-2014
New Mexico,87.00,59.00,,28.00,0.32,25.00,28.70,2.00,2.30,36.00,41.40,0.00,0.00,22.00,25.30,0.00,0.00,2.00,2.30,6.00,6.90,3.00,3.40,14.00,16.10,33.00,100.00,7,2013-2014
New York,"2,083.00","1,315.00",,768.00,0.37,21.00,1.00,40.00,1.90,606.00,29.10,844.00,40.50,539.00,25.90,2.00,0.10,30.00,1.40,412.00,19.80,57.00,2.70,175.00,8.40,591.00,100.00,7,2013-2014
North Carolina,"1,321.00",926.00,,395.00,0.30,21.00,1.60,7.00,0.50,203.00,15.40,546.00,41.30,489.00,37.00,3.00,0.20,52.00,3.90,232.00,17.60,46.00,3.50,87.00,6.60,317.00,100.00,7,2013-2014
North Dakota,35.00,27.00,,8.00,0.23,17.00,48.60,1.00,2.90,0.00,0.00,1.00,2.90,14.00,40.00,0.00,0.00,2.00,5.70,9.00,25.70,2.00,5.70,3.00,8.60,18.00,100.00,7,2013-2014
Ohio,862.00,543.00,,319.00,0.37,5.00,0.60,0.00,0.00,40.00,4.60,444.00,51.50,335.00,38.90,0.00,0.00,38.00,4.40,172.00,20.00,11.00,1.30,15.00,1.70,228.00,100.00,7,2013-2014
Oklahoma,439.00,300.00,,139.00,0.32,58.00,13.20,4.00,0.90,100.00,22.80,94.00,21.40,145.00,33.00,0.00,0.00,38.00,8.70,78.00,17.80,4.00,0.90,44.00,10.00,120.00,100.00,7,2013-2014
Oregon,37.00,20.00,,17.00,0.46,1.00,2.70,0.00,0.00,0.00,0.00,0.00,0.00,29.00,78.40,2.00,5.40,5.00,13.50,10.00,27.00,2.00,5.40,0.00,0.00,25.00,100.00,7,2013-2014
Pennsylvania,"1,298.00",820.00,,478.00,0.37,3.00,0.20,7.00,0.50,193.00,14.90,375.00,28.90,682.00,52.50,3.00,0.20,35.00,2.70,217.00,16.70,34.00,2.60,27.00,2.10,354.00,100.00,7,2013-2014
Rhode Island,53.00,37.00,,16.00,0.30,0.00,0.00,0.00,0.00,10.00,18.90,11.00,20.80,29.00,54.70,0.00,0.00,3.00,5.70,6.00,11.30,2.00,3.80,0.00,0.00,17.00,100.00,7,2013-2014
South Carolina,628.00,432.00,,196.00,0.31,4.00,0.60,4.00,0.60,15.00,2.40,323.00,51.40,259.00,41.20,2.00,0.30,21.00,3.30,76.00,12.10,12.00,1.90,11.00,1.80,162.00,100.00,7,2013-2014
South Dakota,17.00,12.00,,5.00,0.29,9.00,52.90,0.00,0.00,0.00,0.00,0.00,0.00,6.00,35.30,0.00,0.00,2.00,11.80,2.00,11.80,0.00,0.00,0.00,0.00,19.00,100.00,7,2013-2014
Tennessee,"1,184.00",786.00,,398.00,0.34,0.00,0.00,8.00,0.70,130.00,11.00,768.00,64.90,271.00,22.90,0.00,0.00,7.00,0.60,38.00,3.20,4.00,0.30,16.00,1.40,173.00,99.40,7,2013-2014
Texas,"3,667.00","2,484.00",,"1,183.00",0.32,17.00,0.50,25.00,0.70,"2,304.00",62.80,670.00,18.30,606.00,16.50,4.00,0.10,43.00,1.20,335.00,9.10,277.00,7.60,824.00,22.50,"1,099.00",100.00,7,2013-2014
Utah,42.00,27.00,,15.00,0.36,0.00,0.00,1.00,2.40,11.00,26.20,2.00,4.80,23.00,54.80,0.00,0.00,5.00,11.90,12.00,28.60,0.00,0.00,7.00,16.70,14.00,100.00,7,2013-2014
Vermont,35.00,17.00,,18.00,0.51,0.00,0.00,0.00,0.00,0.00,0.00,2.00,5.70,33.00,94.30,0.00,0.00,0.00,0.00,5.00,14.30,1.00,2.90,0.00,0.00,17.00,100.00,7,2013-2014
Virginia,974.00,661.00,,313.00,0.32,9.00,0.90,21.00,2.20,106.00,10.90,516.00,53.00,292.00,30.00,4.00,0.40,26.00,2.70,192.00,19.70,23.00,2.40,40.00,4.10,155.00,100.00,7,2013-2014
Washington,128.00,89.00,,39.00,0.30,8.00,6.30,2.00,1.60,26.00,20.30,11.00,8.60,68.00,53.10,5.00,3.90,8.00,6.30,18.00,14.10,5.00,3.90,15.00,11.70,63.00,100.00,7,2013-2014
West Virginia,165.00,122.00,,43.00,0.26,2.00,1.20,0.00,0.00,2.00,1.20,10.00,6.10,146.00,88.50,0.00,0.00,5.00,3.00,15.00,9.10,7.00,4.20,3.00,1.80,59.00,100.00,7,2013-2014
Wisconsin,95.00,70.00,,25.00,0.26,2.00,2.10,0.00,0.00,14.00,14.70,41.00,43.20,38.00,40.00,0.00,0.00,0.00,0.00,29.00,30.50,0.00,0.00,8.00,8.40,56.00,100.00,7,2013-2014
Wyoming,18.00,12.00,,6.00,0.33,4.00,22.20,0.00,0.00,6.00,33.30,0.00,0.00,6.00,33.30,0.00,0.00,2.00,11.10,2.00,11.10,0.00,0.00,2.00,11.10,12.00,100.00,7,2013-2014
United States,"37,208.00","22,916.00",,"14,292.00",0.38,397.00,1.10,519.00,1.40,"7,586.00",20.40,"15,493.00",41.60,"12,269.00",33.00,135.00,0.40,809.00,2.20,"6,321.00",17.00,"1,839.00",4.90,"3,096.00",8.30,"7,509.00",100.00,8,2013-2014
Alabama,"1,153.00",770.00,,383.00,0.33,5.00,0.40,2.00,0.20,33.00,2.90,528.00,45.80,573.00,49.70,0.00,0.00,12.00,1.00,110.00,9.50,11.00,1.00,21.00,1.80,215.00,100.00,8,2013-2014
Alaska,50.00,33.00,,17.00,0.34,34.00,68.00,0.00,0.00,3.00,6.00,4.00,8.00,9.00,18.00,0.00,0.00,0.00,0.00,4.00,8.00,2.00,4.00,20.00,40.00,52.00,100.00,8,2013-2014
Arizona,447.00,318.00,,129.00,0.29,47.00,10.50,6.00,1.30,175.00,39.10,22.00,4.90,182.00,40.70,1.00,0.20,14.00,3.10,84.00,18.80,15.00,3.40,24.00,5.40,134.00,100.00,8,2013-2014
Arkansas,183.00,114.00,,69.00,0.38,3.00,1.60,0.00,0.00,10.00,5.50,62.00,33.90,104.00,56.80,1.00,0.50,3.00,1.60,11.00,6.00,7.00,3.80,13.00,7.10,92.00,100.00,8,2013-2014
California,362.00,226.00,,136.00,0.38,8.00,2.20,24.00,6.60,184.00,50.80,42.00,11.60,91.00,25.10,3.00,0.80,10.00,2.80,78.00,21.50,8.00,2.20,63.00,17.40,239.00,100.00,8,2013-2014
Colorado,228.00,156.00,,72.00,0.32,5.00,2.20,2.00,0.90,89.00,39.00,21.00,9.20,104.00,45.60,1.00,0.40,6.00,2.60,40.00,17.50,4.00,1.80,38.00,16.70,116.00,100.00,8,2013-2014
Connecticut,206.00,134.00,,72.00,0.35,0.00,0.00,7.00,3.40,64.00,31.10,89.00,43.20,42.00,20.40,0.00,0.00,4.00,1.90,38.00,18.40,6.00,2.90,18.00,8.70,66.00,100.00,8,2013-2014
Delaware,79.00,56.00,,23.00,0.29,0.00,0.00,0.00,0.00,11.00,13.90,30.00,38.00,38.00,48.10,0.00,0.00,0.00,0.00,20.00,25.30,4.00,5.10,5.00,6.30,24.00,100.00,8,2013-2014
District of Columbia,58.00,35.00,,23.00,0.40,0.00,0.00,0.00,0.00,3.00,5.20,51.00,87.90,4.00,6.90,0.00,0.00,0.00,0.00,10.00,17.20,2.00,3.40,2.00,3.40,21.00,100.00,8,2013-2014
Florida,"4,313.00","2,894.00",,"1,419.00",0.33,24.00,0.60,37.00,0.90,"1,104.00",25.60,"1,407.00",32.60,"1,588.00",36.80,6.00,0.10,147.00,3.40,"1,043.00",24.20,223.00,5.20,307.00,7.10,544.00,100.00,8,2013-2014
Georgia,"5,122.00","2,989.00",,"2,133.00",0.42,9.00,0.20,81.00,1.60,694.00,13.50,"3,353.00",65.50,841.00,16.40,7.00,0.10,137.00,2.70,907.00,17.70,165.00,3.20,389.00,7.60,388.00,100.00,8,2013-2014
Hawaii,150.00,93.00,,57.00,0.38,4.00,2.70,24.00,16.00,9.00,6.00,1 to 3,,17.00,11.30,79.00,52.70,14.00,9.30,25.00,16.70,1 to 3,,20.00,13.30,42.00,100.00,8,2013-2014
Idaho,98.00,63.00,,35.00,0.36,0.00,0.00,0.00,0.00,15.00,15.30,4.00,4.10,75.00,76.50,1.00,1.00,3.00,3.10,14.00,14.30,5.00,5.10,1.00,1.00,50.00,100.00,8,2013-2014
Illinois,539.00,355.00,,184.00,0.34,3.00,0.60,5.00,0.90,120.00,22.30,190.00,35.30,205.00,38.00,0.00,0.00,16.00,3.00,62.00,11.50,13.00,2.40,38.00,7.10,268.00,100.00,8,2013-2014
Indiana,190.00,113.00,,77.00,0.41,2.00,1.10,6.00,3.20,12.00,6.30,33.00,17.40,127.00,66.80,0.00,0.00,10.00,5.30,67.00,35.30,14.00,7.40,6.00,3.20,89.00,100.00,8,2013-2014
Iowa,23.00,14.00,,9.00,0.39,0.00,0.00,2.00,8.70,2.00,8.70,7.00,30.40,12.00,52.20,0.00,0.00,0.00,0.00,5.00,21.70,0.00,0.00,2.00,8.70,21.00,100.00,8,2013-2014
Kansas,37.00,29.00,,8.00,0.22,0.00,0.00,2.00,5.40,11.00,29.70,7.00,18.90,15.00,40.50,0.00,0.00,2.00,5.40,10.00,27.00,1.00,2.70,6.00,16.20,23.00,100.00,8,2013-2014
Kentucky,237.00,165.00,,72.00,0.30,1.00,0.40,5.00,2.10,10.00,4.20,39.00,16.50,170.00,71.70,0.00,0.00,12.00,5.10,50.00,21.10,0.00,0.00,6.00,2.50,116.00,100.00,8,2013-2014
Louisiana,"6,050.00","3,349.00",,"2,701.00",0.45,24.00,0.40,29.00,0.50,167.00,2.80,"4,038.00",66.70,"1,746.00",28.90,0.00,0.00,45.00,0.70,715.00,11.80,686.00,11.30,110.00,1.80,356.00,100.00,8,2013-2014
Maine,60.00,40.00,,20.00,0.33,2.00,3.30,0.00,0.00,3.00,5.00,2.00,3.30,53.00,88.30,0.00,0.00,0.00,0.00,20.00,33.30,4.00,6.70,2.00,3.30,31.00,100.00,8,2013-2014
Maryland,742.00,523.00,,219.00,0.30,4.00,0.50,10.00,1.30,55.00,7.40,506.00,68.20,144.00,19.40,1.00,0.10,22.00,3.00,161.00,21.70,58.00,7.80,15.00,2.00,147.00,100.00,8,2013-2014
Massachusetts,702.00,427.00,,275.00,0.39,1.00,0.10,17.00,2.40,130.00,18.50,65.00,9.30,468.00,66.70,0.00,0.00,21.00,3.00,166.00,23.60,26.00,3.70,64.00,9.10,135.00,100.00,8,2013-2014
Michigan,650.00,423.00,,227.00,0.35,5.00,0.80,6.00,0.90,53.00,8.20,265.00,40.80,299.00,46.00,0.00,0.00,22.00,3.40,103.00,15.80,15.00,2.30,27.00,4.20,241.00,100.00,8,2013-2014
